X14993.1	X14993.1	100	100
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002655.1_2282949_2330172_CP933P	21	21
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_1161091_1210740_Sp4	19	19
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002695.1_2203952_2250093_Sp12	17	17
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	NC_002655.1_1626722_1669479_CP933N	7	7
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	FQ312003.1	8	8
PAI-CFT073-asnT	NC_003197.1_2728976_2776816_gifsy1	6	6
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	CP014051.2	8	8
PAI-CFT073-asnT	NC_002655.1_1702185_1752784_CP933X	6	6
PAI-CFT073-asnT	NC_002655.1_1702185_1752784_CP933X	6	6
PAI-CFT073-asnT	NC_002655.1_1702185_1752784_CP933X	6	6
PAI-CFT073-asnT	NC_002655.1_1702185_1752784_CP933X	6	6
PAI-CFT073-asnT	NC_002695.1_2895926_2943804_Sp15	8	8
PAI-CFT073-asnT	NC_002695.1_2895926_2943804_Sp15	8	8
PAI-CFT073-asnT	NC_002695.1_2895926_2943804_Sp15	8	8
PAI-CFT073-asnT	NC_002695.1_2895926_2943804_Sp15	8	8
PAI-CFT073-asnT	NC_002695.1_2895926_2943804_Sp15	8	8
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_2158174_2203951_Sp11	13	13
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002695.1_1921414_1972525_Sp10	11	11
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2966382_3015014_CP933V	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002655.1_2116354_2165694_CP933R	9	9
PAI-CFT073-asnT	NC_002695.1_1246012_1308719_Sp5	2	2
PAI-CFT073-asnT	NC_002695.1_1246012_1308719_Sp5	2	2
PAI-CFT073-asnT	NC_002695.1_1246012_1308719_Sp5	2	2
PAI-CFT073-asnT	NC_002695.1_1246012_1308719_Sp5	2	2
PAI-CFT073-asnT	NC_002655.1_1330857_1391923_BP933W	2	2
PAI-CFT073-asnT	NC_002655.1_1330857_1391923_BP933W	2	2
PAI-CFT073-asnT	NC_002655.1_1330857_1391923_BP933W	2	2
PAI-CFT073-asnT	NC_002655.1_1330857_1391923_BP933W	2	2
PAI-CFT073-asnT	PAI	1	1
PAI-CFT073-asnT	CP019777.1_1082431_1143676	1	1
PAI-CFT073-asnT	CP001969_1124233_1185478	1	1
PAI-CFT073-asnT	CP000243.1_1081138_1142383	1	1
PAI-CFT073-asnT	NC_003197.1_962612_1002017_fels1	0	0
PAI-CFT073-asnT	NC_002695.1_3475965_3500163_Sp17	0	0
PAI-CFT073-asnT	NC_002695.1_300041_310626_Sp1	0	0
PAI-CFT073-asnT	NC_002655.1_300073_323112_CP933HI	0	0
PAI-CFT073-asnT	NC_011770.1_6127068_6164062	0	0
PAI-CFT073-icdA	PAI-CFT073-icdA	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969.1	100	100
PAI-CFT073-icdA	CP001969_1284563_1331280	100	100
PAI-CFT073-icdA	CP000243.1_1241468_1288153	99	99
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002695.1_1618153_1665049.Sp8	33	33
PAI-CFT073-icdA	NC_002655.1_2116354_2165694_CP933R	33	33
PAI-CFT073-icdA	NC_002655.1_2116354_2165694_CP933R	33	33
PAI-CFT073-icdA	NC_002655.1_2116354_2165694_CP933R	33	33
PAI-CFT073-icdA	NC_002655.1_2116354_2165694_CP933R	33	33
PAI-CFT073-icdA	NC_002655.1_2116354_2165694_CP933R	33	33
PAI-CFT073-icdA	NC_002695.1_2668007_2712035_Sp14	33	33
PAI-CFT073-icdA	NC_002695.1_2668007_2712035_Sp14	33	33
PAI-CFT073-icdA	NC_002695.1_2668007_2712035_Sp14	33	33
PAI-CFT073-icdA	NC_002695.1_2668007_2712035_Sp14	33	33
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002695.1_1161091_1210740_Sp4	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	NC_002655.1_1849488_1927638_CP933O	34	34
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	CP000243.1_1388572_1434890	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	phi-CFT073-potB	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP001969_1432810_1479128	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	CP007275.1_456869_503186	40	40
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002655.1_1702185_1752784_CP933X	25	25
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_1246012_1308719_Sp5	17	17
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002695.1_2895926_2943804_Sp15	33	33
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_1330857_1391923_BP933W	17	17
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	NC_002655.1_2966382_3015014_CP933V	27	27
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	phi-CFT073-smptB	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	CP001969_558406_615433	31	31
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	NC_002695.1_891123_929708_Sp3	18	18
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	PAI-CFT073-asnT	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP007275.1_1167302_1245044	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	CP001969_2105363_2183106	13	13
PAI-CFT073-icdA	NC_002695.1_1921414_1972525_Sp10	12	12
PAI-CFT073-icdA	NC_002695.1_1921414_1972525_Sp10	12	12
PAI-CFT073-icdA	NC_002695.1_1921414_1972525_Sp10	12	12
PAI-CFT073-icdA	NC_002695.1_1757506_1815680_Sp9	9	9
PAI-CFT073-icdA	NC_002695.1_1757506_1815680_Sp9	9	9
PAI-CFT073-icdA	NC_002695.1_1757506_1815680_Sp9	9	9
PAI-CFT073-icdA	NC_002695.1_1757506_1815680_Sp9	9	9
PAI-CFT073-icdA	NC_002655.1_2282949_2330172_CP933P	13	13
PAI-CFT073-icdA	NC_002655.1_2282949_2330172_CP933P	13	13
PAI-CFT073-icdA	NC_002655.1_2282949_2330172_CP933P	13	13
PAI-CFT073-icdA	NC_002655.1_2282949_2330172_CP933P	13	13
PAI-CFT073-icdA	NC_002655.1_2282949_2330172_CP933P	13	13
PAI-CFT073-icdA	CP016497.1_713759_781318	4	4
PAI-CFT073-icdA	CP016497.1_713759_781318	4	4
PAI-CFT073-icdA	NC_002695.1_2203952_2250093_Sp12	12	12
PAI-CFT073-icdA	NC_002695.1_2203952_2250093_Sp12	12	12
PAI-CFT073-icdA	NC_002695.1_2203952_2250093_Sp12	12	12
PAI-CFT073-icdA	NC_002695.1_2203952_2250093_Sp12	12	12
PAI-CFT073-icdA	NC_002695.1_2158174_2203951_Sp11	20	20
PAI-CFT073-icdA	NC_002695.1_2158174_2203951_Sp11	20	20
PAI-CFT073-icdA	NC_002695.1_2158174_2203951_Sp11	20	20
PAI-CFT073-icdA	NC_002695.1_2158174_2203951_Sp11	20	20
PAI-CFT073-icdA	NC_002695.1_2158174_2203951_Sp11	20	20
PAI-CFT073-icdA	NC_002655.1_2743223_2788348_CP933U	18	18
PAI-CFT073-icdA	NC_002655.1_2743223_2788348_CP933U	18	18
PAI-CFT073-icdA	NC_002655.1_2743223_2788348_CP933U	18	18
PAI-CFT073-icdA	NC_002655.1_2743223_2788348_CP933U	18	18
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	CP014051.2	26	26
PAI-CFT073-icdA	NC_003197.1_2728976_2776816_gifsy1	12	12
PAI-CFT073-icdA	NC_003197.1_2728976_2776816_gifsy1	12	12
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	FQ312003.1	28	28
PAI-CFT073-icdA	NC_002695.1_300041_310626_Sp1	3	3
PAI-CFT073-icdA	NC_002695.1_300041_310626_Sp1	3	3
PAI-CFT073-icdA	NC_002655.1_300073_323112_CP933HI	3	3
PAI-CFT073-icdA	NC_002655.1_300073_323112_CP933HI	3	3
PAI-CFT073-icdA	NC_002655.1_1251828_1295458_CP933M	12	12
PAI-CFT073-icdA	NC_002655.1_1251828_1295458_CP933M	12	12
PAI-CFT073-icdA	NC_002655.1_1251828_1295458_CP933M	12	12
PAI-CFT073-icdA	NC_003198.1_2859262_2900586_SPI1	7	7
PAI-CFT073-icdA	NC_002695.1_1541470_1589892_Sp6	2	2
PAI-CFT073-icdA	NC_002695.1_1541470_1589892_Sp6	2	2
PAI-CFT073-icdA	NC_002655.1_1626722_1669479_CP933N	2	2
PAI-CFT073-icdA	NC_002655.1_1626722_1669479_CP933N	2	2
PAI-CFT073-icdA	NC_003197.1_962612_1002017_fels1	4	4
PAI-CFT073-icdA	NC_003197.1_1098228_1143714_gifsy2	7	7
PAI-CFT073-icdA	NC_003197.1_1098228_1143714_gifsy2	7	7
PAI-CFT073-metV/	PAI-CFT073-metV/	100	100
PAI-CFT073-metV/	CP001969.1	100	100
PAI-CFT073-metV/	CP001969.1	100	100
PAI-CFT073-metV/	CP001969_3255714_3291247	100	100
PAI-CFT073-metV/	CP007275.1_2221504_2257036	99	99
PAI-CFT073-metV/	CP006830.1_2010009_2045541	99	99
PAI-II(APECO1)	PAI-II(APECO1)	100	100
PAI-II(APECO1)	CP001969.1	100	100
PAI-II(APECO1)	CP001969.1	100	100
PAI-II(APECO1)	CP001969.1	100	100
PAI-II(APECO1)	CP001969_242023_271563	100	100
PAI-II(APECO1)	CP019777.1_242108_271647	99	99
PAI-II(APECO1)	CP000243.1_242108_271647	99	99
PAI	PAI	100	100
PAI	PAI	100	100
PAI	PAI	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969.1	100	100
PAI	CP001969_1124233_1185478	100	100
PAI	CP001969_1124233_1185478	100	100
PAI	CP001969_1124233_1185478	100	100
PAI	CP019777.1_1082431_1143676	99	99
PAI	CP019777.1_1082431_1143676	99	99
PAI	CP019777.1_1082431_1143676	99	99
PAI	CP000243.1_1081138_1142383	99	99
PAI	CP000243.1_1081138_1142383	99	99
PAI	CP000243.1_1081138_1142383	99	99
PAI	CP007275.1_123697_170378	36	36
PAI	CP007275.1_123697_170378	36	36
PAI	CP007275.1_123697_170378	36	36
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
PAI	NC_002695.1_1370456_1456704_SpLE1	30	30
